,channel_id,clusters
994,UCRqV0oY7JZDmAo6HXkXXU_g,2
995,UCRs5frF8bhom89ip2Zb11Ng,2
996,UCRsY69R2EEpEBib5_S5LwoQ,1
997,UCRsYD9vMgmqdhQ1SCM0SQ_Q,2
998,UCRt-kiZQt7kSgO6Ppni2f9w,1
999,UCRvGx1VaFhou5tdbx-v8YIQ,2
1000,UCRz8wWAIJS1_7mCGfPLkWsg,1
1001,UCS091xq3Iuj7NltJ7N42wZQ,2
1002,UCS2hkunClYr87FDaUIk1NXQ,2
1003,UCS5jVqJcDD4x55TOjtLZYZg,1
1004,UCSCSP0FJ8Ox8pTL4hnLjCEA,1
1005,UCSCv-mxKe9PP0fwVZKoM4ZQ,1
1006,UCSDNq_P2L3PbZ5m07M0T3Ug,2
1007,UCSG2rLXWSP-nG0jCMGoT3lg,2
1008,UCSO4TN9u0LvvTrn8ulOpl7g,2
1009,UCSPlKC6e6jJ0v7JxtwSNYIQ,2
1010,UCSQcLl6ijlJOBhwHoULIxwg,2
1011,UCSSBs-p1AfrcFE8Z1GpBd0A,2
1012,UCSSCByStrOiBIYV8MkkBbIg,0
1013,UCSSRF6hnQ9PTNBQbZJLUZMw,2
1014,UCSSs9kknlz5JCubc1ub6QRA,2
1015,UCSTBUIykdAqtwBShhe1DrTA,2
1016,UCSVIpaC4H5kRM98tYSTi3Hw,2
1017,UCSVrnSBejfDdynN6B7J6Oxg,0
1018,UCSXc1soINkiPL52_8Lk4nmA,2
1019,UCSYfn8elXwfUdXodSry1Lyw,1
1020,UCSbZoCHIo__B4jcuLbyBa0A,2
1021,UCScU0RJbz8vDv3dkTbWSEYA,2
1022,UCSd9vlVAM3nzrqiOimHNQlw,2
1023,UCSdiUVleiL_gSv6pp7aNtrw,1
1024,UCSgDB6iSnHjjHnoUew9oRUw,2
1025,UCSgm6JjwbMaCH1DTOJvey9g,1
1026,UCShMegVpN0C9XD7NWq10t2A,2
1027,UCSjNaPi1ffJDhTu4Im9dnKw,2
1028,UCSlpLJxB2qoiBaKLD_nT_ag,2
1029,UCSlyAIg43iKiqDnrMWL8Yuw,1
1030,UCSnC09Bx0acaWePFbwl2EiA,0
1031,UCSpCNq22KHTKv736UcCkuKw,1
1032,UCSqNLrCCzl5cUVbxea_SDtA,2
1033,UCSrbXkjs4poPNoPWFsYz8Fg,2
1034,UCStNIGnS_NCpzlQSuIbR0_A,2
1035,UCStRU0CLX9-Bt3k-W9xuTSw,2
1036,UCSuVPpIJLRh1QFyLOpspi8g,2
1037,UCSxBEzgEiWYO7o408CDKxfA,2
1038,UCSxExWhVeNCI8uBYRAEJrKQ,1
1039,UCSyD5x2JvBVmE0P-lq4gYaA,2
1040,UCT16O_-CD2yQokDf82b_MLg,1
1041,UCT459Lb9sVHnVE2UbUco9Iw,0
1042,UCT4PUnuuDEC5dvt4NTrlDlQ,2
1043,UCT4hc3mhv8QmTtyYNLgD6Dg,2
1044,UCTBUbXhS9qIrsQ7RpIeHbJw,1
1045,UCTCFa0xMfKDCSm3-d9N9eiQ,1
1046,UCTEJXsn0D8WkCznl9l8-3-w,1
1047,UCTG6L9RHWDlDPXmlX7fszAA,2
1048,UCTGp0F57a9SQ_6OvzkusExw,2
1049,UCTHEj3p2JTQ865Yl9DzRn9A,2
1050,UCTHtCs8-NN6gTAAmWDlYFgA,2
1051,UCTJTTxzatk4pruVvUiamCfg,2
1052,UCTNBTjq4TN6CFrvsckUVw6A,1
1053,UCTNEddnyXcDsb7KECs66Wzg,2
1054,UCTPQ68N4TM_pfUyHn6vL8GA,2
1055,UCTRD_zcZb-Z0qDadDmjpzIA,2
1056,UCTTEyowDmvWoHOzyAxpX_tQ,2
1057,UCTUCAcBwur0ulVG3y8ckwew,1
1058,UCTZMM5AcR1c_t5GFPmloZ9w,2
1059,UCT_AdfKTmzUvE-h41ieGWrQ,2
1060,UCTayw1_yA_9-Zofcw0tjFPw,1
1061,UCTcXCtsukP7QXyW8RZNb-tg,2
1062,UCTdPELhgR5tW4jKUUPtL8hg,2
1063,UCTdmLlIhas9-0daeLo1jcnQ,2
1064,UCTfL-XDJK4Dfk76Ta5ZzOAQ,2
1065,UCTi1J3sfconbL4UWq0wZXUg,1
1066,UCTiL1q9YbrVam5nP2xzFTWQ,2
1067,UCTisZSXTgIiStroPob9otbA,2
1068,UCTjoeISVYOUDOyBC6nAX-Zw,2
1069,UCTmlqvNJBa6oULLIX0Olvgw,2
1070,UCTorDsPonSac-qF11xcVdvg,2
1071,UCTp2Q_AsSY1GgM6GzC8NJ3g,2
1072,UCTsReq5FgJVAGqsviWbSflA,2
1073,UCTutXiXE9Pzg2HAU6vvwOQA,1
1074,UCTx9Yh_JpH5W4IOJce-PK-A,2
1075,UCTxr95uPcmB82DEQJu9ClvQ,2
1076,UCTyBzLROTOKKtXTKxpNlCFA,2
1077,UCTyWVNqTsDukcOkOh0xudkQ,2
1078,UCTyfHuP6UlWmHQzsU1fV6CA,2
1079,UCTz-7wLaOBe1dWM0o-_oK-w,1
1080,UCTzLRZUgelatKZ4nyIKcAbg,2
1081,UCU32Q7xPSXxbhgGnmFesL8A,2
1082,UCU3mPFpINW-hC2FiOl0TKmA,2
1083,UCU4B6IBdZ7FdZxlE25GQnEA,2
1084,UCU6x3ga6ZrFXg6OXDJSC4bg,2
1085,UCU70Wyxr0dAoUDq5n64O66w,1
1086,UCU8E0BnKL-iL3Fd4k18wSuQ,1
1087,UCUBHFPYoTJOtAtFwQlIB4iA,1
1088,UCUC-PukAi-5Uy55aBzRn_rQ,2
1089,UCUDPi0li4IrdzbmrK8ltH8A,1
1090,UCUE6rSLzNxA4QJ6z4xBvCvA,2
1091,UCUFqQUBBEmhxIzYSs4IlIuw,2
1092,UCUG2bp0vYmweCd3nFJiSJ8g,2
1093,UCUGuAh7uzAL1hv3jdqJqclA,1
1094,UCUGuKrS5UyVp-_DHBpLALdw,1
1095,UCUIRHKXHq0upReF3snFCvig,1
1096,UCUJaGykGzE9JAO7GSlfwI7g,1
1097,UCUJy393uwl2PTQIMwha8gQg,2
1098,UCUMxQdyrSJ5wgiLneW4eQ1A,2
1099,UCUN--1ZGIH_35yR_RY3MtsQ,2
1100,UCUN9dHZzw0_uEUwldYbgSvw,2
1101,UCUPTjpb6I4jOy3KPQQjdwVw,1
1102,UCUQn5v7mL5uDju_-p-qtqpw,1
1103,UCURZDFZgsetwUtwK2ES5xeQ,2
1104,UCUSuVZpdx7NE1CC2591Q1Sw,1
1105,UCUSyVjIyY9h68aIDYi8qSTQ,2
1106,UCUTRh3Be4y107AfOsn1u3bQ,0
1107,UCUW74VpjgwXWlbNWIh1rwGw,1
1108,UCUXBN3246cBoKTCcWZ9pFig,2
1109,UCUYPNyyOzdI7v3DjtLdyDXg,1
1110,UCU_q8J_lSMNXqWM5Jz9_27w,1
1111,UCUazUqXNGdmWPIzHgXwY5Xg,2
1112,UCUdJJDdU9GQDLwfJtTSmv-A,1
1113,UCUdxLugUb34iKzA-h_G6wrA,2
1114,UCUfIBfOrIl1UemYHP1TTJ9w,1
1115,UCUgF-AqgmLAjdhbUUnqqV6g,2
1116,UCUgscWeVdxMIFUN48FcimvA,2
1117,UCUhWxxb3s42YYk20WsgDaqg,1
1118,UCUj6H6y-FZwbliM2e7Nx_Ww,2
1119,UCUlHX2krMjy2yGwWQCJl_Tg,2
1120,UCUmp4648fkPVwXss4x0dA2Q,2
1121,UCUnA4B8fmU3PRw9IcryUJLg,2
1122,UCUprRqmopDK0hb8G7QYTE9w,2
1123,UCUrZJ5AbwWEj7dD3yBHWBzA,2
1124,UCUsnj9zAXT8eVh-iuCId2BQ,2
1125,UCUw-HQBf3C8dJ3e_L1IH_tg,2
1126,UCUw6CrrJTX1de4mLXIbvB5w,2
1127,UCUxmkASl7K1J6JMyNdhXkjQ,1
1128,UCUzPuVDFvKiwFknU6BNNBSw,1
1129,UCV-8sIT5h9Ki2kFRr5yqHCw,2
1130,UCV-zO-F7TfL2l5DLBkfEdKA,2
1131,UCV1aNzRfr2bYglifplliNTA,1
1132,UCV2s2r41pGRpI1A_n7eZxIQ,2
1133,UCV7-AdUsHwlV_TWWbj5Teew,2
1134,UCV7NCiCaBTVMsq6kbKkp4YQ,2
1135,UCV7bHk5H9EH-_R5KwSWuw2A,2
1136,UCV8bl2pS6ImoV-OJ51sMQvg,2
1137,UCV9ThR8tmp-h-UsVC2RmF6g,2
1138,UCVCIz9pry2F4lR70FdxLxgg,2
1139,UCVDTMkoJ6AE5PQdaIHk_ycg,2
1140,UCVFiE0g6mBIUImwa6cOxXRw,2
1141,UCVGCysLKvkoMnSztx2ab7lw,2
1142,UCVGSa15gMvOkIUY7xmgvhmQ,2
1143,UCVHPRM4xG1SeayMCRbfQzRg,2
1144,UCVHuJugHNi5ZW-xPFnWdBUw,0
1145,UCVI6qsnL6ZP_AJS2jFw_nvQ,2
1146,UCVNJ5aVYqQf-6lLQehF3kqg,2
1147,UCVNKl22_3M9bufak7wzp5_w,2
1148,UCVPdNtuh_NnlH2s6onSsSdw,2
1149,UCVTiepMg8G5_5oQ_8lvSjFQ,2
1150,UCVTrl50E7jeEVj5774uvWFw,1
1151,UCVaPmvpuyhvEUKxrePSkCAw,1
1152,UCVav8l5yORFVp6sZbW-eHMg,2
1153,UCVb4DpxehThStJIdDmgkDWw,1
1154,UCVdGDBkDxS_L6wnMmldu2aw,2
1155,UCVdPVa-gBV1wLv6Ukjn5LYg,2
1156,UCVfVNPA3mL787W1fGvJVDCw,2
1157,UCVgGMEGRpAwssYLCHNLz4EA,2
1158,UCVjAPPX8pZKQsUWaoZXMpng,2
1159,UCVlRtZkEG84_89e_zbZWOVg,2
1160,UCVnlO1X_WImaP6367_I6Gqw,2
1161,UCVoBFFe6g8ZfLV6tC3LAzDw,1
1162,UCVtUlTTkosCTjxMbAvdqHgQ,1
1163,UCVwo8kLFyc9YVgY7TTVg8Fw,0
1164,UCVx5J-mQpiIw8dWvcgrf4Ng,2
1165,UCVydfMzdYxC1MsRtCkvwO5A,2
1166,UCW-VmUsfeqr4YgJefzvjsTA,1
1167,UCW-yR2nRNDMIpjkcxQYLAog,2
1168,UCW1U4toLzp9YrJr0qU_vs8A,2
1169,UCW2VbYLf8CA2dhLld9ENWnw,2
1170,UCW39zufHfsuGgpLviKh297Q,2
1171,UCW4ScM83vXMBE7v9c5XklsQ,1
1172,UCW5rp1y5aewsZOv1AOAT0XA,2
1173,UCW6EBSKr6eqkO-Ddzd6A1ag,2
1174,UCW7bZuFjMKJWuxdxLiQa6nA,2
1175,UCW8G4vBNVqf8IH3gAkxdazw,2
1176,UCWAN7ZZt8VBUP953glOO_Rw,2
1177,UCWCAeqL2BpLgSf0qqky5MZA,2
1178,UCWCtkP1-vefwJBRsSko8fPg,1
1179,UCWDD1fm7veTpaS0NzbUtVng,2
1180,UCWGnCobUWg2ZIzjyV0DKFkg,2
1181,UCWKVzTHgGvpppi4sozXXXCA,2
1182,UCWMR3M1Ha6yEc_E1CX6obqg,2
1183,UCWMV1bAIsWnT_L5KTukBAfw,2
1184,UCWOYWM7hCwWmRzgZT1DqV0g,2
1185,UCWR2qANxwZ7ljUeY_UHv4EQ,2
1186,UCWR4QKPckeMfdFpyVvlqJaQ,2
1187,UCWSu3FXTrr7i6bHRAvFQidA,1
1188,UCWXFqlS_-4cPhIFONw80aPw,1
1189,UCW_2iUZ7757MyXyrIAPfeXQ,2
1190,UCW_WpjGapqVVj5BkB9RvOow,2
1191,UCWb54TXKq-d-eePhh8OfMXg,2
1192,UCWcn3yDkpQLiHspV639a5Ew,1
1193,UCWe7bFqlqJxAewDC1k4NbIg,2
1194,UCWerlfa1w4sPU4OQEojGbtQ,2
1195,UCWfO1MN4h-bDf_D236X3vWQ,1
1196,UCWgHL5djjij1q30_qRQCLrA,2
1197,UCWgdlgnh5o73YmTQ70bWHyQ,1
1198,UCWhpLcRatectR329qub25WA,1
1199,UCWhu15Omywk5C666bLnxmow,1
1200,UCWi1K9GPEZpaU6sicJOGSag,1
1201,UCWj1Y4AXeujJQcFPniR9Gew,1
1202,UCWmZXKJ3AWvcZQyFJdux0sA,2
1203,UCWmqOs39PIS7G0aYiF_TxyQ,1
1204,UCWoT4vaY84HFOvl3u4Y02CA,2
1205,UCWrzMian70tJYysvl0-Sqfg,1
1206,UCWyqmAsuCD3sDKDrM_kREnA,2
1207,UCWz4MCWQZy-1T0QlbMe4BeQ,2
1208,UCX17jyDZIHpsiefpK69gUWg,1
1209,UCX3NYUzrx0BYU4UK5-xCuPw,2
1210,UCX5hOcS7NLnYcyFzC_1__bQ,2
1211,UCX5lKBA_-DHefMgzBxWvpSw,1
1212,UCX6wsA9J5YDSTvBAObpKphw,1
1213,UCX85iqIlRL3EBbY3jK7P1sA,2
1214,UCXA2lepIpHZ24iQU22WgDeA,2
1215,UCXBAjK9385PcHls_Z-ZZmeA,2
1216,UCXES4W58zpp2fH99wDEIiHA,2
1217,UCXG8JjiA8Mm8vQsvDXDh41g,1
1218,UCXGwKgMQidCX1lfHIWeSEZg,2
1219,UCXN7_ME5Xp2Oft3edTUlVPQ,2
1220,UCXQCypFeASW2sG_-X5nrDIQ,2
1221,UCXRdGjZrgNQAfAreO8B9a5g,2
1222,UCXUhFCkd9CmntYJYTLdshfw,2
1223,UCXWDGOUmO7PgEIshvtJaHVQ,2
1224,UCXZYSUkj1eor73_Gv0VO1Ag,2
1225,UCXZpQgX1897wYDLtvzmgyIA,2
1226,UCXabKMRIrSv1KamaKAbC3fA,1
1227,UCXarOE3w37dO9bjdPkjzBwA,2
1228,UCXc-dw1cktg2h_JmUoxND-A,1
1229,UCXet0Z5g0IMH8HTxMlc2cjA,2
1230,UCXg65CqrCpzFFb5_70C2JZQ,2
1231,UCXgLa5yps1X-WlH4Sos5hkQ,2
1232,UCXh2s4c2BmjR5JrhfSezedg,2
1233,UCXj6rr1N1oM2ehw5WrzPMMA,1
1234,UCXkMPKygvpuwu2i-gW4PzBA,1
1235,UCXm-79-YcvMDPBO6SwZdM6g,1
1236,UCXrIVasL7wX34PcXeYZYa_Q,2
1237,UCXrwGKs2pnLxeNw81lkIzTQ,2
1238,UCXw6CJ-8oGjRk3aVL4ApAlA,2
1239,UCXx4174xu8vZFXB6sSUDTwA,2
1240,UCXzBBmGiuU4cOwpVynkIyFQ,1
1241,UCXzhLpDobUySYuKfb4lUVBA,1
1242,UCY-OxyaX4KV0nqfcm3RTtkw,2
1243,UCY2vvuomAx0ZuRrxoKI74EQ,0
1244,UCY5ol7ELzgkTUpCsaZMf4lA,1
1245,UCY8Vn66JPSUe4fctBT5Cckg,2
1246,UCY8tTmmVlediY0TJzk7aucQ,2
1247,UCYCgsmTJ2UCBvLRRNvVB7qQ,2
1248,UCYERSQQErpIPC4MhWYbEa2w,2
1249,UCYHAEBJ1GqwtnANgvHU3keQ,2
1250,UCYM93ajsqZv5fJdvCN6qlxA,1
1251,UCYPeAVYzm_j7BHkuMn0KcDg,1
1252,UCYQgpNTivA3XpIQqnNl1-KQ,2
1253,UCYTmd4Fmtmf8ArxDOloPB9w,2
1254,UCYVveL9RV9djycZQS_YiiDQ,2
1255,UCYXCyLF_bM8z7ffBhJUpDaA,2
1256,UCYZra9X1oAQaDu4zugvJ9Vw,2
1257,UCYack9erhV8ZpvbANGOakWQ,2
1258,UCYcy2JgY_oQwWVAGIYsWzfA,2
1259,UCYdoUGlybulmuQlOyRP-jRQ,1
1260,UCYfRZkoCr4tMdn0O7q7dSyA,2
1261,UCYjz8gEqYzOLGaKoNuEvung,2
1262,UCYkGv2O1L8lKNtGZZ2rdOWA,2
1263,UCYmXwf3DSyh_mKL-bp6juag,2
1264,UCYq4HwHIEvRKVoxE4FtSvXQ,2
1265,UCYr86JTCG1RCqTu49KjOIKw,2
1266,UCYsMuYa7VvYcaeXfwJyHMJA,1
1267,UCYvtkI2AV2uKOiQlXgXiOoA,1
1268,UCYwOE54oneoO127KumRfDGA,2
1269,UCYwaFQQFIUCXe5nD4QdCkLw,2
1270,UCYx2_vKvcl5AsgIFPQaDBhA,1
1271,UCYxa6rW6vD8hGZYKwGLRx4Q,1
1272,UCZ-NCcg5Xymp2OHK28Lyacg,2
1273,UCZ-XSZrnh4rYENgh1rKz-IA,2
1274,UCZ-n42838hC1qnhxO5q8nwg,2
1275,UCZ19t2Orcp4Z5pKA4F6bzQQ,2
1276,UCZ342zz9WE2pNOTYt6-A5bw,1
1277,UCZ3CKAFIO4dC0g6CXutYA1Q,2
1278,UCZ4hZoV-OOUo14Qm7aQE6zA,2
1279,UCZ5exPO3eveLYFt7sP4JNuQ,1
1280,UCZ94_Lf7_4cVeN1NExL7j9g,2
1281,UCZ9x9uSHzdulr8lXfDSwOyQ,1
1282,UCZAl7VjgjNv8JStrvHfSgfw,0
1283,UCZH8wWplUzkd_Fs-W2lp0vA,1
1284,UCZHHmq5EE0l337ejq38uRnQ,1
1285,UCZHWuzaP60mlV1Xm6shFP-w,1
1286,UCZIjVbQa_QAdBxLhocIjkag,2
1287,UCZJWbpMyNCt0xTL0ZEbzzuA,2
1288,UCZKsPDVNf8ZtaWfhHWpuCsQ,2
1289,UCZP7TXnC-IeskeLrkgHZpxg,1
1290,UCZR-Tw9k3S0PP4a90Amo-Zw,1
1291,UCZRBRnFUEQGB9jVQCDuMwTw,2
1292,UCZRaZpgtagfbZ54G4hkcJ3A,2
1293,UCZS75UFKVNajmqSC3MEWJEQ,2
1294,UCZTI-1O5eCH3Z5W_xtv7cQg,2
1295,UCZTtsdkTBpjGO_Kcx-sVhyw,2
1296,UCZVdJOhGxGEBO9hTRxxwOdA,2
1297,UCZWYKvR9MHMwtkTLrAfCwbA,2
1298,UCZWntA-MTsnNTx3LNzJa04g,2
1299,UCZ_p6GET7kvejwaLdWrl9aA,2
1300,UCZaCff8ppLyl7HDu5avZttw,2
1301,UCZaSvHWukOccI8RcmUqdNNw,2
1302,UCZaxmG20h2Yzpilsy3M2Vkg,2
1303,UCZhgN8vIwJE9bnyo1of9LCQ,2
1304,UCZkkjfO0GhtuGyDxilwkKEw,2
1305,UCZmFT9lIoHxqPFrJ89Qrblw,2
1306,UCZnFKwkeuDzP7CB3EbCVeEw,1
1307,UCZnjHqN4KwzElQE0pED-3wQ,2
1308,UCZo4eXVc3Le48RTarTDCfFQ,2
1309,UCZpAw_uBRtWVEwmecLa57xg,0
1310,UCZr4P3BhyeFG4svoU-yc7Ig,2
1311,UCZuEnpukfE8HukbcBKE42AA,1
1312,UCZuT0ypM1EIakVF_fqUYNhw,1
1313,UCZucyLd1RBUIaMrL7LeLgrQ,2
1314,UCZyx0olbWr3wEw9yeWOYFcg,2
1315,UCZyz9OWPPxWQGwcEsGXeRHA,2
1316,UC_-xzsn4PKtgDOrtLDIK04Q,2
1317,UC_BU8jT4bRR5eAnw1VEDDGw,2
1318,UC_DmOS_FBvO4H27U7X0OtRg,2
1319,UC_EF07UOcVXvQZP-ihtxccA,1
1320,UC_EowQU11sYlYyoHFTLSnmg,1
1321,UC_JreweR4lh5hMDHNXq5KSw,2
1322,UC_LUIDYMyXZ6AsTn9TvBFQA,1
1323,UC_N8o8njlftF7j4jn0BdAQg,2
1324,UC_NHYs-zCJz4dE1FHhWKgJA,2
1325,UC_Nd7Z0r2qD2E18uGIYHogg,1
1326,UC_O0lpRlqoTd6ysFxIPXbmg,1
1327,UC_OENQftgzuMLy0OG-IEgvw,2
1328,UC_PwlAi-OpObZui61CysQkg,2
1329,UC_UnJNzjweHO2SHb_34CHwQ,2
1330,UC_VKyvkJopKxD_zqQnNBYVQ,2
1331,UC_VrVBz6Yn6xgni4U8Xr0KQ,2
1332,UC_W0sV0ialkdk_Qkoyllfkw,2
1333,UC_XO4M_-aFHIu18IQqwMohQ,0
1334,UC_ZuvK1aMXTvMaYosSfBxCQ,1
1335,UC_cE2Y6KnKqXUBUd7aDL3WA,2
1336,UC_h_n2FFsn_QA6SLO7Z37lw,2
1337,UC_j0ibH0LzkPa6LY38mDUFw,2
1338,UC_ljg-OOTAFDC5e7BjSxQGg,2
1339,UC_oevuvCzci8mZ8SU4SBxbA,2
1340,UC_qE-Obs2ocdmPXY0TIU-cw,2
1341,UC_qkrY9jClmBJmbtmZDNhnQ,2
1342,UC_uzooYq5nhjBU2hVWb3H4Q,1
1343,UC_y54aB1tdzpVhL0Y8JZIcA,2
1344,UCa-G6FvzQdqWxZp-0OUkPUw,2
1345,UCa11kDOJPmTqrSNvxDMGBKA,2
1346,UCa1WbVCkTqd5ecG6G2adIow,1
1347,UCa3u65KHLECyy2fSY5zGQmQ,1
1348,UCa7ILlig0qlxmCUF2OOVE5g,2
1349,UCaBVAUXkf1p_UizgS30W4Gw,1
1350,UCaCEsklg1W_TB4Z5tXwIwJA,1
1351,UCaD9PJ4oUcgvEkA53yWmPdg,2
1352,UCaFioF0Bhiy2wDT9jd_6S3w,1
1353,UCaHFn-WJdgU_tIQHThSD7Jw,0
1354,UCaJeMtB3YJFU-R20_NirbjA,2
1355,UCaJkvmjMH24fBz7oTU5JYKQ,2
1356,UCaKch6nd1EPwfW7Bjkgch7w,1
1357,UCaNd66xUJjX8VZT6AByVpiw,2
1358,UCaP1PNnr055fOt89JPry51w,0
1359,UCaQG9rVVEeHw2DdHVOL8Zpw,2
1360,UCaR08eMzz9DhoRdBOczxK0Q,2
1361,UCaS2ajqXomyjHbulmnYG3PQ,0
1362,UCaUZkhmwJ4x895vgMCYeZvQ,2
1363,UCaX_nZY8VTb3VMsHYHu4f3A,2
1364,UCa_eA_-_1MpEmq-8janxCqg,2
1365,UCa_l7SoBrVGc7us2fHnzTQg,2
1366,UCaaCPFnBSu6KX7xfBfQhxiw,2
1367,UCabOciSIDZ2q4cwbGEgUD1Q,1
1368,UCad7WXn52OauIYt88mVlRRQ,2
1369,UCadJj3YOkTdrGczGkQTlzxg,1
1370,UCagZ9QezfWx1ldbi9XAReIw,1
1371,UCalswELwoJNKTH32l544jkA,2
1372,UCan5ovinjOBgFomGKlf4W6A,2
1373,UCanN3QdjocJMTflqpPRWnTQ,0
1374,UCas90joK2t5dq3eT3wRSx5w,2
1375,UCaspuuSg8Xwwilw3Kj_mFgA,2
1376,UCatV47tAv8iOVNiE3K5SNlg,1
1377,UCavOKsE8cEIfzQ4RdfBqNfw,2
1378,UCavVzkbohRZ9QnNz-c2xecA,1
1379,UCayLcKs-zl671ByszYvzcSQ,1
1380,UCayPElPBmkYvik-hqkz9wIQ,1
1381,UCazMCZI0UCqab3tc7yi18RQ,1
1382,UCazhIWMUOcg-MQN6TUpT6ZA,2
1383,UCb4NxIMAPkj0ZF1ypoHVHAQ,2
1384,UCb59hJSPhwEmc2hMQo2rtoQ,1
1385,UCb6hMfidmVzNhEdy0qfE7MQ,2
1386,UCb8fmV8PHGaDy2GRj5LIoDw,2
1387,UCbBuCYjTNXEdpqzJlx99Niw,2
1388,UCbCbzgrUUSYgkJ4eP0MsEvg,2
1389,UCbDjcO4xeYDtpaACq_0MHOg,2
1390,UCbE2PpfSMA7G4m_7DPcpUkQ,2
1391,UCbGdT6VycD25dUsbTh8TKiA,1
1392,UCbJh7IDDTAUEOV219qKwndQ,2
1393,UCbNMSXrLwMxnohc4MgsJbwg,2
1394,UCbPEQX6H23WEbDTYK2VkGTw,2
1395,UCbQPIX5Wbn3sgbSJGO25FiQ,2
1396,UCbQPO8TtZqhQ_7_1To2yarg,2
1397,UCbRXdnVH_SXp6hg2bE_0XeQ,2
1398,UCbRnsqC6mtydG8lfnIcobXQ,2
1399,UCbTcCIQS6YeZdd0IzrHJfFA,2
1400,UCbUM4ny2TeFqi96p_Diy6ug,2
1401,UCbUav_0pY-MAT3lHQjvROog,2
1402,UCbUb2KBl6pmdlisatCgx_KA,2
1403,UCbVYMbVfA33AXeczwONu9Rg,2
1404,UCbVudWys8Vl21VMUtanB0_Q,2
1405,UCbXq--BQkPAOBkUEjNTnp2A,2
1406,UCbZoj3d4AfOOpmVhkeLKUUg,2
1407,UCbaDTosO8BZ6fwD94nf1uIw,2
1408,UCbaXhbJmHImr01VGJRugFcQ,0
1409,UCbe_EmZgAr3mDXX3JU6dz2Q,2
1410,UCbgMz8f6b_GtL_-blh8ftWg,2
1411,UCbj5U-8IjSFVHudnaWATnmA,2
1412,UCbkrifxiaHa0nVwW2sDCVqw,2
1413,UCblobRSRyeZNr7XGuYdVsgw,2
1414,UCbmJOMbjw6AOlelmC-sChXg,2
1415,UCbmQjZljdlll6FWTgOX-lzw,0
1416,UCbsorzHFNfrSsPH5uOMuWUQ,2
1417,UCbszG9TPRAwqRR5bcmvgcGw,2
1418,UCbw3UV7OIJteZR-NLlKj1tQ,2
1419,UCc60d7OhRr7OFBRN90Sq82Q,1
1420,UCc6av1w9GpUrhIJc5nxH2aQ,2
1421,UCc7945j5YYbtdfOVxLKXjtw,1
1422,UCc86xmdsLDX5bpk5FuTHR6A,2
1423,UCc8UBA1ldtB7QlmsXWHsDtA,1
1424,UCc8wC7ftYNIzu5zqw4wc4tg,1
1425,UCcAU0-hEDBFxKZvQu8KbBpw,2
1426,UCcB93jxTc1tPHCkS2dTf1XA,2
1427,UCcEjb-nxm2SIUZaxvCmCAAA,2
1428,UCcFkkfMMGnTNl6BIxcCc7QA,2
1429,UCcINnRFarxYyOlnRi5-OclA,2
1430,UCcJIu4YmaRZODz61fXcyw-Q,2
1431,UCcKpXqJ-7Ym8_N1GFlyhLyw,0
1432,UCcNMlXSmZrLXKGMisxXIfIA,1
1433,UCcNNNuVaRNxjIFoicnDcRlg,2
1434,UCcNzLDyHXpp16JuzHEnWIfg,2
1435,UCcOF6SwND7waJSEN1B_9K4A,2
1436,UCcQGxcgzJ0Z12kBUffO4htg,1
1437,UCcRhOhABLymFWuR-nOLSH0A,2
1438,UCcSYwUEkYI-OR6Yy9CKZeFA,2
1439,UCcUQN75FQaojQCDHbTdZZmQ,2
1440,UCcXH8eSVcRuu2PPvzs7vHKg,2
1441,UCcZbG35AHNH7nD2FN9TSYhg,2
1442,UCc_7uS6QHI7B2qwkvnp_WMQ,2
1443,UCcc4mfGlTs7gDtXqhg4bGfw,2
1444,UCccWDegX4fN13kgWqNJ8Ciw,2
1445,UCcgDixJe7qN2wZq_ANHl7ng,2
1446,UCch8CieXz4uBKKeOpsTSlTw,2
1447,UCchgIh8Tc4sTmBfnMQ5pDdg,2
1448,UCcmufZuDE-q16d2gCXyVegA,2
1449,UCcob8jpmkfXtkGF-03s1MMg,0
1450,UCcpXh7YbhrmNk9uowKnWRJg,2
1451,UCcqgHprD6IPEEHz8kX1aHsg,2
1452,UCcuqswtGfn-OLJG6_V_KSQw,2
1453,UCcvVfDUS3d13aB3ruwEUm_w,1
1454,UCcwGwvM5iPB9IvtTnMTVcEg,1
1455,UCcx6fEomvifyPvK--RvaoSw,2
1456,UCcxwG4S39E6YGDXpvYiwtSQ,2
1457,UCcyBMT4Z35YJ2X9U9iXbM_g,0
1458,UCczDHlOJqmN8wVDAmeosN_g,2
1459,UCczJ_lEFY4d7wb9jTCE-BzQ,2
1460,UCd-r5vz_RUW_PGr-As5xFJA,1
1461,UCd0Z6vbCLkVFVdwRZRSv2dg,2
1462,UCd32GYDnQ33DWfqCUZfrwOw,2
1463,UCd4vbIU-IiYS758UhOJSYdQ,0
1464,UCdD-9LCn7IFYhcQ-w2_i62A,2
1465,UCdEIqdbg5TuuFyqc2IHKcvA,2
1466,UCdEifb3hVwwHASQwQtAOSsA,2
1467,UCdHIjrZyAclxbgWTTnS-uHQ,2
1468,UCdHhta6kMS9IYA9Xul5jCxg,2
1469,UCdIw2qDFN5wZgdL5-EG5aGw,2
1470,UCdJeZf1KJHUnnsGTIddbS7Q,1
1471,UCdKwIQB-sEuEj1CO8Wv7GxA,1
